epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
650,7866.83,0.54452,0.70228,0.30314,0.80082,0.94351,0.84572,0.91102,0.78743,0.93516,0.83548,0.89603,0.6521,0.81184,1.54638,0.55327,0.99982,0.000595936,0.000595936,0.000595936
651,7878.89,0.5003,0.65223,0.28418,0.79971,0.94286,0.83891,0.91149,0.78578,0.93421,0.82921,0.897,0.67245,0.81074,1.55314,0.55642,0.99888,0.000594286,0.000594286,0.000594286
652,7890.86,0.52896,0.70374,0.30183,0.80173,0.93358,0.84901,0.91181,0.78251,0.93415,0.82976,0.89685,0.66906,0.81158,1.54787,0.54949,1.00135,0.000592635,0.000592635,0.000592635
653,7902.77,0.52353,0.69681,0.29868,0.81043,0.92366,0.84191,0.90989,0.78883,0.92391,0.82504,0.89458,0.67295,0.80594,1.55574,0.54145,0.99809,0.000590985,0.000590985,0.000590985
654,7914.74,0.53026,0.69383,0.30343,0.80265,0.92478,0.8546,0.90936,0.78175,0.92342,0.83699,0.89463,0.67654,0.80678,1.53758,0.53417,1.00016,0.000589335,0.000589335,0.000589335
655,7926.85,0.50482,0.66697,0.28877,0.80037,0.92728,0.85291,0.91021,0.78653,0.92657,0.83551,0.89566,0.66448,0.80728,1.54507,0.5407,0.9988,0.000587684,0.000587684,0.000587684
656,7938.99,0.52422,0.6834,0.29683,0.80445,0.92755,0.85402,0.91036,0.78136,0.92713,0.83756,0.89724,0.6788,0.80194,1.57065,0.54149,0.99845,0.000586034,0.000586034,0.000586034
657,7951.05,0.50438,0.66097,0.29018,0.79958,0.93878,0.85559,0.91196,0.78121,0.9294,0.8435,0.89775,0.68171,0.80717,1.53863,0.54465,0.99527,0.000584384,0.000584384,0.000584384
658,7963.23,0.52239,0.6848,0.29596,0.8046,0.92264,0.8489,0.91293,0.79618,0.91617,0.839,0.89969,0.67756,0.8,1.5456,0.54695,0.99481,0.000582733,0.000582733,0.000582733
659,7975.2,0.52693,0.6799,0.29888,0.80076,0.9446,0.83614,0.91032,0.77057,0.9513,0.8257,0.89576,0.62643,0.81666,1.56224,0.54442,0.99466,0.000581083,0.000581083,0.000581083
660,7987.41,0.51022,0.66042,0.29368,0.80381,0.9473,0.84673,0.90937,0.79177,0.94626,0.83167,0.89591,0.67914,0.79427,1.55811,0.54627,0.99044,0.000579433,0.000579433,0.000579433
661,7999.49,0.52232,0.681,0.29522,0.80268,0.88123,0.88105,0.90742,0.79087,0.86445,0.86401,0.89125,0.64125,0.80338,1.53487,0.54593,0.9914,0.000577782,0.000577782,0.000577782
662,8011.56,0.50822,0.67171,0.29242,0.80414,0.85042,0.90239,0.90854,0.79311,0.92471,0.79612,0.89347,0.65658,0.80403,1.54596,0.54753,0.99194,0.000576132,0.000576132,0.000576132
663,8023.64,0.51016,0.67205,0.29236,0.79911,0.84528,0.9012,0.90913,0.78933,0.92409,0.79698,0.89411,0.65837,0.80714,1.56189,0.54074,0.99814,0.000574482,0.000574482,0.000574482
664,8035.56,0.50218,0.64553,0.28932,0.79842,0.93163,0.87729,0.9148,0.79371,0.9155,0.85883,0.89871,0.68817,0.80751,1.58154,0.5431,1.0028,0.000572831,0.000572831,0.000572831
665,8047.94,0.51571,0.67546,0.29267,0.80188,0.92973,0.87873,0.91186,0.7886,0.91379,0.86133,0.89681,0.6823,0.80781,1.58057,0.54465,0.99957,0.000571181,0.000571181,0.000571181
666,8060.06,0.4952,0.66377,0.2867,0.80558,0.86005,0.89082,0.90801,0.79012,0.84375,0.87307,0.89418,0.68635,0.8012,1.57887,0.54732,0.9949,0.000569531,0.000569531,0.000569531
667,8071.96,0.5254,0.68239,0.29998,0.80143,0.92038,0.81323,0.90195,0.76986,0.91117,0.79938,0.88665,0.65235,0.80487,1.56446,0.54712,0.99393,0.00056788,0.00056788,0.00056788
668,8083.93,0.51339,0.67598,0.29345,0.80183,0.91833,0.82033,0.90417,0.78328,0.91563,0.79947,0.89009,0.68254,0.799,1.56551,0.54935,0.99122,0.00056623,0.00056623,0.00056623
669,8096.04,0.52104,0.67588,0.29354,0.80151,0.86173,0.8884,0.90796,0.788,0.84236,0.86736,0.89148,0.62751,0.81722,1.58109,0.54734,1.00106,0.00056458,0.00056458,0.00056458
670,8108.03,0.50368,0.6625,0.28793,0.80313,0.85818,0.89514,0.91038,0.78211,0.84133,0.87658,0.89686,0.67786,0.80676,1.54224,0.54454,1.00475,0.000562929,0.000562929,0.000562929
671,8120.01,0.5254,0.6814,0.29816,0.80118,0.91844,0.81349,0.90678,0.78451,0.91804,0.79581,0.8927,0.65333,0.80778,1.53398,0.54594,1.00201,0.000561279,0.000561279,0.000561279
672,8131.95,0.50129,0.6567,0.2932,0.80391,0.82786,0.89561,0.905,0.77686,0.90966,0.78746,0.89056,0.65652,0.81012,1.54454,0.55174,1.00385,0.000559629,0.000559629,0.000559629
673,8144.28,0.55041,0.69639,0.30759,0.79955,0.87331,0.88167,0.9067,0.77989,0.85927,0.86619,0.89218,0.65845,0.81714,1.5527,0.55388,1.00613,0.000557978,0.000557978,0.000557978
674,8156.71,0.51716,0.67171,0.29293,0.79941,0.92768,0.88255,0.91163,0.79134,0.91141,0.86502,0.89615,0.68341,0.80471,1.54384,0.54823,1.00231,0.000556328,0.000556328,0.000556328
675,8168.87,0.51589,0.6795,0.29396,0.80091,0.85265,0.89717,0.90859,0.77904,0.83639,0.87916,0.89401,0.66496,0.80706,1.53483,0.54072,1.00069,0.000554678,0.000554678,0.000554678
676,8180.74,0.48958,0.66085,0.28324,0.80366,0.93169,0.87382,0.91178,0.78288,0.91859,0.85932,0.8974,0.66487,0.80212,1.53192,0.54226,1.00216,0.000553027,0.000553027,0.000553027
677,8192.95,0.51865,0.68201,0.29486,0.799,0.93771,0.86969,0.91116,0.77986,0.92445,0.85439,0.89574,0.64977,0.81135,1.55033,0.54295,1.00446,0.000551377,0.000551377,0.000551377
678,8204.92,0.51251,0.67249,0.29428,0.79937,0.93908,0.8674,0.91202,0.77624,0.92469,0.85154,0.89616,0.65826,0.81276,1.55267,0.53452,1.00707,0.000549727,0.000549727,0.000549727
679,8216.94,0.51045,0.66517,0.2879,0.80111,0.84861,0.87389,0.90323,0.76784,0.83398,0.85942,0.88836,0.65442,0.81337,1.58103,0.53503,1.00862,0.000548076,0.000548076,0.000548076
680,8228.94,0.51216,0.65497,0.2921,0.80178,0.84124,0.88433,0.90412,0.76881,0.82521,0.86658,0.8882,0.64261,0.81283,1.57961,0.54158,1.00843,0.000546426,0.000546426,0.000546426
681,8240.88,0.53293,0.69065,0.30516,0.80706,0.84105,0.88204,0.8986,0.77194,0.82569,0.86543,0.88262,0.63254,0.81793,1.57381,0.54203,1.00961,0.000544776,0.000544776,0.000544776
682,8252.96,0.48713,0.62794,0.28459,0.79722,0.80929,0.87839,0.8953,0.77414,0.86447,0.79196,0.87901,0.63117,0.81666,1.57321,0.54376,1.01168,0.000543125,0.000543125,0.000543125
683,8265.19,0.50062,0.65979,0.28724,0.80322,0.85906,0.86141,0.89222,0.76167,0.84371,0.84606,0.87539,0.61643,0.81674,1.56338,0.54598,1.00868,0.000541475,0.000541475,0.000541475
684,8276.9,0.51566,0.67312,0.29587,0.80422,0.81221,0.87732,0.89474,0.78229,0.79705,0.86223,0.87981,0.66363,0.80934,1.55977,0.54302,1.01307,0.000539825,0.000539825,0.000539825
685,8289.01,0.50431,0.66161,0.29233,0.80199,0.82573,0.88722,0.89842,0.77507,0.80912,0.86888,0.88224,0.65127,0.8192,1.56001,0.54272,1.01091,0.000538174,0.000538174,0.000538174
686,8301.16,0.51834,0.67716,0.29667,0.80083,0.87016,0.8861,0.89795,0.77385,0.85307,0.86749,0.8818,0.65635,0.81038,1.55166,0.54023,1.01038,0.000536524,0.000536524,0.000536524
687,8313.24,0.51095,0.66306,0.29185,0.79835,0.86122,0.89255,0.90276,0.78077,0.84665,0.8667,0.88533,0.63894,0.81055,1.54246,0.54131,1.00209,0.000534874,0.000534874,0.000534874
688,8325.38,0.51455,0.67317,0.29403,0.79742,0.87498,0.88335,0.89763,0.78383,0.85994,0.86649,0.8835,0.67098,0.80089,1.55409,0.54145,0.99821,0.000533223,0.000533223,0.000533223
689,8337.35,0.51936,0.68824,0.29629,0.80454,0.87663,0.88014,0.89789,0.78327,0.86044,0.86227,0.8822,0.66933,0.80802,1.56174,0.54951,1.0043,0.000531573,0.000531573,0.000531573
690,8349.44,0.50489,0.65798,0.2897,0.80358,0.88421,0.87535,0.89936,0.78258,0.86897,0.85913,0.88493,0.66401,0.8023,1.55695,0.54863,1.00128,0.000529923,0.000529923,0.000529923
691,8361.41,0.51135,0.6638,0.28963,0.80148,0.87749,0.88092,0.89939,0.77833,0.86278,0.864,0.88529,0.66533,0.81071,1.56235,0.54882,1.00378,0.000528272,0.000528272,0.000528272
692,8373.53,0.53506,0.69313,0.30147,0.8011,0.83167,0.88939,0.89684,0.77692,0.81452,0.87004,0.88014,0.63146,0.79921,1.5399,0.54852,0.99766,0.000526622,0.000526622,0.000526622
693,8385.69,0.5495,0.71652,0.3063,0.80442,0.83253,0.88877,0.89678,0.76887,0.81622,0.87093,0.88123,0.63941,0.81866,1.56574,0.55062,1.00222,0.000524972,0.000524972,0.000524972
694,8397.55,0.52049,0.68476,0.29247,0.80251,0.81864,0.89084,0.89915,0.78546,0.79989,0.86995,0.88321,0.66156,0.79663,1.51967,0.54094,1.00261,0.000523321,0.000523321,0.000523321
695,8409.69,0.51902,0.66158,0.30186,0.80322,0.81945,0.8882,0.89971,0.77438,0.86955,0.79548,0.88241,0.64239,0.81162,1.51599,0.54291,1.004,0.000521671,0.000521671,0.000521671
696,8421.66,0.50151,0.64725,0.28622,0.79907,0.86719,0.88984,0.90255,0.78014,0.85125,0.87228,0.88858,0.66473,0.7955,1.54689,0.5381,0.99952,0.000520021,0.000520021,0.000520021
697,8433.7,0.51612,0.66295,0.29578,0.79931,0.81804,0.89898,0.90389,0.78051,0.79933,0.87741,0.88802,0.65781,0.80992,1.57452,0.54519,1.00286,0.00051837,0.00051837,0.00051837
698,8445.47,0.49522,0.65029,0.28779,0.80304,0.80786,0.89385,0.90811,0.78815,0.88251,0.7913,0.8936,0.66922,0.79914,1.58123,0.54847,1.00104,0.00051672,0.00051672,0.00051672
699,8457.33,0.4959,0.64384,0.28311,0.79764,0.81744,0.8925,0.90678,0.7859,0.79867,0.87145,0.89124,0.64586,0.81133,1.58767,0.54668,1.00245,0.00051507,0.00051507,0.00051507
700,8469.55,0.51686,0.66562,0.29238,0.79822,0.83195,0.88981,0.90387,0.78031,0.8159,0.87087,0.88898,0.66833,0.80098,1.57815,0.54191,1.00154,0.000513419,0.000513419,0.000513419
701,8481.45,0.49592,0.64831,0.28545,0.79934,0.83995,0.87917,0.90332,0.77781,0.82204,0.86067,0.88743,0.64068,0.81291,1.57381,0.54614,1.00346,0.000511769,0.000511769,0.000511769
702,8493.53,0.51713,0.66492,0.29405,0.79747,0.83747,0.88433,0.90412,0.78602,0.82008,0.86656,0.88829,0.66252,0.8063,1.57467,0.54352,1.00467,0.000510119,0.000510119,0.000510119
703,8505.69,0.51812,0.67541,0.29609,0.80092,0.85132,0.87129,0.90283,0.78206,0.83573,0.85495,0.88565,0.65533,0.80546,1.58172,0.54379,0.99998,0.000508468,0.000508468,0.000508468
704,8517.65,0.51276,0.67202,0.2905,0.79986,0.83857,0.88556,0.90269,0.78606,0.82087,0.86566,0.88633,0.67262,0.80309,1.56388,0.53829,0.99776,0.000506818,0.000506818,0.000506818
705,8529.86,0.51158,0.65737,0.29233,0.79764,0.88959,0.86906,0.90742,0.78812,0.87339,0.85344,0.89189,0.67842,0.80226,1.54749,0.54361,0.99953,0.000505168,0.000505168,0.000505168
706,8541.96,0.50768,0.65589,0.28852,0.79677,0.88379,0.87866,0.90824,0.78337,0.86748,0.86119,0.89267,0.67122,0.81747,1.5684,0.54755,1.00561,0.000503517,0.000503517,0.000503517
707,8554.14,0.52214,0.6749,0.29565,0.80062,0.83955,0.88398,0.90429,0.77601,0.92278,0.77462,0.88804,0.64378,0.80682,1.59008,0.5445,1.00351,0.000501867,0.000501867,0.000501867
708,8566.09,0.50092,0.64897,0.28563,0.8007,0.868,0.87156,0.90707,0.78109,0.85914,0.85646,0.89133,0.64956,0.81236,1.58255,0.53992,1.00827,0.000500217,0.000500217,0.000500217
709,8578.32,0.50734,0.66509,0.29047,0.79996,0.88551,0.87422,0.90979,0.7819,0.87002,0.85842,0.89438,0.65986,0.80846,1.56342,0.54383,1.0066,0.000498566,0.000498566,0.000498566
710,8590.21,0.52232,0.68181,0.29285,0.80094,0.88288,0.87086,0.91019,0.78138,0.86518,0.85286,0.89339,0.65734,0.81784,1.57025,0.55212,1.00537,0.000496916,0.000496916,0.000496916
711,8602.5,0.52847,0.68716,0.29727,0.8006,0.87067,0.8909,0.90933,0.78857,0.85541,0.87339,0.89503,0.66857,0.79551,1.54394,0.54646,1.00144,0.000495266,0.000495266,0.000495266
712,8614.58,0.50679,0.65279,0.28963,0.80153,0.91607,0.88624,0.91387,0.78561,0.89974,0.86848,0.899,0.63507,0.80988,1.56028,0.54291,1.00955,0.000493615,0.000493615,0.000493615
713,8626.73,0.50151,0.66422,0.28858,0.80241,0.86334,0.89069,0.91043,0.78547,0.84595,0.87196,0.89523,0.65326,0.79274,1.56055,0.53797,1.00236,0.000491965,0.000491965,0.000491965
714,8638.46,0.49337,0.64659,0.28035,0.79976,0.87069,0.88683,0.91015,0.76906,0.85205,0.86693,0.89385,0.66299,0.7973,1.56353,0.54152,1.00254,0.000490315,0.000490315,0.000490315
715,8650.48,0.49363,0.64707,0.28229,0.79713,0.86308,0.89271,0.91369,0.78038,0.8471,0.87063,0.89829,0.67118,0.80306,1.55636,0.53811,1.00859,0.000488664,0.000488664,0.000488664
716,8662.36,0.49976,0.65967,0.2897,0.80113,0.81058,0.89791,0.90787,0.7852,0.88106,0.79485,0.89286,0.68293,0.80594,1.56691,0.53545,1.01276,0.000487014,0.000487014,0.000487014
717,8674.57,0.51557,0.65936,0.29492,0.79364,0.81209,0.89929,0.90844,0.7839,0.8773,0.79352,0.89286,0.6497,0.80869,1.57394,0.53595,1.00996,0.000485364,0.000485364,0.000485364
718,8686.76,0.52662,0.66696,0.29663,0.79633,0.88757,0.87155,0.90891,0.78401,0.87068,0.85362,0.89236,0.65924,0.80891,1.58272,0.54023,1.00813,0.000483713,0.000483713,0.000483713
719,8698.75,0.50971,0.65626,0.29446,0.79965,0.89055,0.87106,0.91069,0.80113,0.87699,0.85451,0.89508,0.68772,0.80719,1.60383,0.5484,1.00508,0.000482063,0.000482063,0.000482063
720,8711.09,0.52289,0.6776,0.29624,0.8008,0.88639,0.87631,0.9115,0.79765,0.8704,0.85756,0.89554,0.68786,0.80633,1.58788,0.54177,1.00494,0.000480413,0.000480413,0.000480413
721,8723.18,0.49478,0.64251,0.28391,0.79686,0.88532,0.87292,0.91307,0.79348,0.86974,0.85757,0.89795,0.69017,0.80503,1.57184,0.53799,1.0085,0.000478762,0.000478762,0.000478762
722,8735.03,0.48828,0.63993,0.28297,0.79922,0.92676,0.80062,0.90794,0.78522,0.92294,0.7869,0.89298,0.65281,0.80822,1.5743,0.54759,1.00782,0.000477112,0.000477112,0.000477112
723,8747.28,0.50268,0.64575,0.28504,0.79909,0.82282,0.89942,0.90682,0.78052,0.91443,0.78424,0.88973,0.64913,0.8061,1.57839,0.54533,1.00327,0.000475462,0.000475462,0.000475462
724,8759.21,0.50329,0.64635,0.28887,0.79935,0.88892,0.87407,0.90872,0.7812,0.87252,0.85663,0.89298,0.6585,0.80096,1.58184,0.53864,1.00015,0.000473811,0.000473811,0.000473811
725,8771.36,0.49584,0.64775,0.28398,0.79651,0.90422,0.85731,0.90783,0.78931,0.88927,0.84085,0.89065,0.65509,0.80401,1.56884,0.54359,0.99636,0.000472161,0.000472161,0.000472161
726,8783.61,0.49269,0.63588,0.28191,0.7955,0.83412,0.87058,0.90106,0.77744,0.82042,0.85581,0.88574,0.65082,0.79779,1.56132,0.54208,0.99747,0.000470511,0.000470511,0.000470511
727,8795.45,0.4863,0.63506,0.27848,0.79575,0.82687,0.86678,0.90116,0.78073,0.83082,0.85204,0.88565,0.64938,0.79939,1.5631,0.54433,0.99758,0.00046886,0.00046886,0.00046886
728,8807.35,0.51448,0.67097,0.29332,0.80009,0.8352,0.87627,0.89991,0.78157,0.8155,0.85551,0.88271,0.6468,0.79991,1.58851,0.54347,0.99908,0.00046721,0.00046721,0.00046721
729,8819.49,0.49741,0.65945,0.28306,0.79707,0.92757,0.81278,0.90713,0.78409,0.92212,0.79198,0.89023,0.65367,0.79537,1.58416,0.54044,0.99904,0.00046556,0.00046556,0.00046556
730,8831.39,0.50438,0.65768,0.29108,0.7969,0.89731,0.85949,0.89823,0.77037,0.88167,0.84494,0.88196,0.64692,0.80256,1.5725,0.53865,1.00189,0.000463909,0.000463909,0.000463909
731,8843.26,0.49945,0.66055,0.28621,0.79965,0.89616,0.85547,0.89428,0.76513,0.88513,0.84111,0.87789,0.66131,0.80426,1.57553,0.54262,1.0005,0.000462259,0.000462259,0.000462259
732,8855.52,0.49203,0.64698,0.28377,0.79982,0.8963,0.85516,0.90576,0.78566,0.88545,0.84066,0.88949,0.65719,0.79968,1.56139,0.54059,1.00042,0.000460609,0.000460609,0.000460609
733,8867.5,0.49988,0.64847,0.28605,0.79723,0.90933,0.83833,0.91572,0.79188,0.89827,0.82826,0.89938,0.669,0.80226,1.58091,0.54013,1.00225,0.000458958,0.000458958,0.000458958
734,8879.51,0.49823,0.66633,0.28691,0.80227,0.89291,0.86832,0.90707,0.7804,0.87806,0.85221,0.89104,0.68059,0.79842,1.58804,0.54148,0.99485,0.000457308,0.000457308,0.000457308
735,8891.66,0.52039,0.66383,0.29666,0.79874,0.87422,0.88014,0.91098,0.79554,0.85727,0.8624,0.89545,0.67699,0.79521,1.56762,0.53882,0.99186,0.000455658,0.000455658,0.000455658
736,8903.55,0.49493,0.66007,0.28889,0.8013,0.8344,0.88797,0.89981,0.7766,0.81886,0.87058,0.88519,0.67763,0.79735,1.55528,0.53823,0.9979,0.000454007,0.000454007,0.000454007
737,8915.53,0.49867,0.65173,0.28534,0.80103,0.8418,0.88256,0.90151,0.77779,0.82715,0.86782,0.88805,0.6806,0.79573,1.56113,0.5355,0.99953,0.000452357,0.000452357,0.000452357
738,8927.64,0.50562,0.66157,0.28708,0.79876,0.8933,0.87075,0.90549,0.78023,0.88014,0.85604,0.8901,0.66628,0.79939,1.5657,0.53656,1.00225,0.000450707,0.000450707,0.000450707
739,8939.79,0.50646,0.66243,0.29066,0.80047,0.89654,0.86846,0.90453,0.78567,0.88124,0.8523,0.88843,0.6711,0.79845,1.55774,0.53885,0.99976,0.000449056,0.000449056,0.000449056
740,8951.81,0.51373,0.67637,0.29077,0.8017,0.89514,0.8642,0.90861,0.79715,0.88078,0.84865,0.89156,0.67677,0.79642,1.53536,0.54223,0.99839,0.000447406,0.000447406,0.000447406
741,8963.99,0.49722,0.65038,0.2841,0.79687,0.89625,0.86069,0.90487,0.79031,0.88325,0.84572,0.88806,0.66629,0.79801,1.55923,0.54429,0.99747,0.000445756,0.000445756,0.000445756
742,8975.92,0.49341,0.65054,0.28162,0.7941,0.89667,0.86117,0.90914,0.78994,0.88516,0.84528,0.89176,0.65524,0.79519,1.56826,0.5461,0.99743,0.000444105,0.000444105,0.000444105
743,8988.07,0.49784,0.6493,0.28113,0.79743,0.89992,0.85801,0.91059,0.78591,0.89076,0.84288,0.89508,0.68038,0.79846,1.57794,0.5476,0.99755,0.000442455,0.000442455,0.000442455
744,9000.04,0.50745,0.66211,0.28739,0.79856,0.89003,0.86294,0.90957,0.78457,0.89213,0.84111,0.89437,0.68021,0.79899,1.58999,0.54281,0.9999,0.000440805,0.000440805,0.000440805
745,9012.22,0.49468,0.65095,0.28293,0.79345,0.89249,0.86268,0.90947,0.78151,0.88946,0.84102,0.89377,0.67611,0.79758,1.58388,0.54075,0.99641,0.000439154,0.000439154,0.000439154
746,9024.36,0.50451,0.65952,0.28521,0.79913,0.8901,0.8651,0.90435,0.78268,0.89053,0.84155,0.88979,0.67845,0.79433,1.58091,0.5429,0.99444,0.000437504,0.000437504,0.000437504
747,9036.83,0.50501,0.65906,0.28589,0.79959,0.88816,0.85886,0.90778,0.7806,0.88498,0.83942,0.89283,0.65506,0.79617,1.55947,0.53877,0.99337,0.000435854,0.000435854,0.000435854
748,9048.95,0.48604,0.63407,0.2777,0.79753,0.88832,0.85842,0.90791,0.77253,0.88346,0.84146,0.8929,0.67213,0.79203,1.56137,0.53511,0.99374,0.000434203,0.000434203,0.000434203
749,9061.04,0.50394,0.65486,0.28863,0.79546,0.8967,0.86278,0.9093,0.77974,0.88449,0.8488,0.89371,0.65611,0.79241,1.57047,0.53855,0.99718,0.000432553,0.000432553,0.000432553
750,9073.12,0.48224,0.62905,0.27701,0.79335,0.93821,0.86975,0.91316,0.77797,0.92579,0.85443,0.89799,0.65497,0.79298,1.57362,0.5357,0.99865,0.000430903,0.000430903,0.000430903
751,9085.09,0.48525,0.6462,0.28205,0.79579,0.94167,0.8623,0.90984,0.77619,0.93199,0.84805,0.8952,0.62429,0.79806,1.58902,0.53913,1.00086,0.000429253,0.000429253,0.000429253
752,9096.98,0.46872,0.62197,0.27279,0.79598,0.93438,0.87189,0.91124,0.78402,0.9193,0.85705,0.89652,0.65015,0.7937,1.59575,0.53841,0.99909,0.000427602,0.000427602,0.000427602
753,9109.12,0.49212,0.63948,0.28257,0.79583,0.8548,0.8929,0.90999,0.78719,0.93508,0.79319,0.89342,0.64415,0.7874,1.58568,0.5333,0.99426,0.000425952,0.000425952,0.000425952
754,9121.1,0.49575,0.66576,0.28382,0.79951,0.9358,0.81394,0.90783,0.7989,0.93031,0.79547,0.89173,0.64924,0.78638,1.56179,0.53127,0.99346,0.000424302,0.000424302,0.000424302
755,9133.18,0.49503,0.6474,0.28192,0.79655,0.93048,0.8158,0.90813,0.79558,0.9265,0.79645,0.89256,0.64497,0.78619,1.57522,0.53202,0.99134,0.000422651,0.000422651,0.000422651
756,9145.48,0.48587,0.62675,0.27977,0.79731,0.87683,0.87505,0.9089,0.78735,0.85903,0.8563,0.89232,0.66331,0.7959,1.59484,0.52597,0.99824,0.000421001,0.000421001,0.000421001
757,9157.43,0.49444,0.63809,0.28309,0.79701,0.93829,0.8706,0.91183,0.79287,0.92282,0.85441,0.8955,0.6786,0.79948,1.60768,0.52689,0.99954,0.000419351,0.000419351,0.000419351
758,9169.39,0.4713,0.63332,0.27532,0.79972,0.95882,0.83876,0.91066,0.79199,0.9477,0.82685,0.89545,0.67881,0.79568,1.6089,0.52687,1.00389,0.0004177,0.0004177,0.0004177
759,9181.38,0.48548,0.64382,0.2803,0.80061,0.90097,0.85037,0.9064,0.78836,0.89151,0.83738,0.89052,0.67546,0.79356,1.59562,0.52968,1.00186,0.00041605,0.00041605,0.00041605
760,9193.56,0.49642,0.64796,0.28548,0.79584,0.92828,0.85363,0.91095,0.79472,0.9236,0.83731,0.89574,0.66004,0.7943,1.61745,0.52985,1.00281,0.0004144,0.0004144,0.0004144
761,9205.54,0.47848,0.64603,0.2758,0.79643,0.92808,0.85407,0.9104,0.79166,0.92415,0.83658,0.89536,0.64104,0.79521,1.62962,0.53352,1.00563,0.000412749,0.000412749,0.000412749
762,9217.8,0.48119,0.63095,0.27873,0.79748,0.93501,0.85059,0.90932,0.79006,0.92847,0.83405,0.89174,0.64461,0.80423,1.60914,0.53642,1.00653,0.000411099,0.000411099,0.000411099
763,9229.68,0.47826,0.63246,0.27389,0.7977,0.93309,0.83336,0.90772,0.78928,0.92719,0.82217,0.89117,0.63756,0.7968,1.6036,0.53216,1.00556,0.000409449,0.000409449,0.000409449
764,9241.87,0.51161,0.65837,0.28972,0.79702,0.93302,0.84888,0.90984,0.78271,0.93078,0.83266,0.89461,0.66097,0.80269,1.59979,0.53459,1.00477,0.000407798,0.000407798,0.000407798
765,9253.83,0.48817,0.63941,0.28055,0.79776,0.94675,0.85399,0.91283,0.79022,0.93605,0.84128,0.89702,0.67601,0.79813,1.58474,0.53834,1.00343,0.000406148,0.000406148,0.000406148
766,9265.75,0.50021,0.64643,0.28672,0.8015,0.93814,0.87079,0.91396,0.78618,0.92374,0.85517,0.89838,0.66718,0.80757,1.586,0.53958,1.0059,0.000404498,0.000404498,0.000404498
767,9277.88,0.47934,0.62929,0.27504,0.7969,0.9354,0.87618,0.91364,0.78667,0.92048,0.85966,0.89815,0.66521,0.799,1.58152,0.53905,1.003,0.000402847,0.000402847,0.000402847
768,9289.89,0.4963,0.64731,0.28427,0.7975,0.94169,0.86462,0.91476,0.78853,0.93161,0.85104,0.89908,0.66031,0.80241,1.59883,0.54068,1.00305,0.000401197,0.000401197,0.000401197
769,9301.99,0.48693,0.64664,0.27777,0.79532,0.94488,0.85292,0.91565,0.78937,0.93494,0.83935,0.89989,0.66154,0.79911,1.60484,0.53773,0.99914,0.000399547,0.000399547,0.000399547
770,9314.24,0.51332,0.67072,0.28809,0.80262,0.94283,0.857,0.91606,0.79302,0.93379,0.84488,0.90163,0.68656,0.78747,1.57583,0.5325,0.99885,0.000397896,0.000397896,0.000397896
771,9326.41,0.50264,0.65276,0.28274,0.79603,0.9443,0.85655,0.91463,0.78817,0.93384,0.84316,0.89864,0.67714,0.80744,1.59715,0.53148,1.00237,0.000396246,0.000396246,0.000396246
772,9338.28,0.48843,0.64604,0.27794,0.80016,0.94313,0.84663,0.91322,0.78802,0.93469,0.83463,0.8966,0.68121,0.79477,1.59684,0.52736,1.00054,0.000394596,0.000394596,0.000394596
773,9350.52,0.50047,0.64214,0.28357,0.79717,0.94412,0.84206,0.9145,0.7965,0.938,0.83044,0.89912,0.68234,0.78682,1.58865,0.53087,0.99505,0.000392945,0.000392945,0.000392945
774,9362.46,0.49368,0.65063,0.27906,0.7973,0.94269,0.84324,0.91495,0.79121,0.93813,0.8301,0.89875,0.67929,0.79188,1.58699,0.5347,0.99652,0.000391295,0.000391295,0.000391295
775,9374.49,0.48157,0.62492,0.27311,0.79508,0.95753,0.84154,0.91371,0.79182,0.94509,0.82811,0.89693,0.67823,0.78857,1.5927,0.53546,0.99408,0.000389645,0.000389645,0.000389645
776,9386.56,0.49187,0.63546,0.27792,0.79738,0.94865,0.85389,0.91305,0.78804,0.93948,0.84182,0.89688,0.6667,0.79677,1.60487,0.53614,1.0018,0.000387994,0.000387994,0.000387994
777,9398.46,0.47989,0.63785,0.27745,0.79714,0.94059,0.85016,0.91069,0.79919,0.93788,0.83545,0.8959,0.67174,0.79622,1.60296,0.53602,1.00427,0.000386344,0.000386344,0.000386344
778,9410.57,0.49306,0.63062,0.28152,0.79307,0.92122,0.83747,0.91248,0.78826,0.9243,0.82113,0.89743,0.6745,0.78873,1.59827,0.53535,0.99831,0.000384694,0.000384694,0.000384694
779,9422.73,0.49346,0.64177,0.27765,0.79374,0.89543,0.85132,0.91145,0.78755,0.88961,0.8367,0.89591,0.66932,0.78764,1.60391,0.53515,0.99972,0.000383043,0.000383043,0.000383043
780,9434.54,0.48291,0.62186,0.27396,0.79143,0.93317,0.84296,0.91054,0.7835,0.93076,0.82898,0.89617,0.66848,0.78419,1.60598,0.53563,0.9967,0.000381393,0.000381393,0.000381393
